PID,Area,DC1117EW_C_SEX,DC1117EW_C_AGE,Age,NewEthpop_ETH
551,E02000001,1,33.0,32.032294020347734,WHO
552,E02000001,1,33.0,32.82564436187023,WHO
553,E02000001,1,33.0,32.36905383954698,WHO
554,E02000001,1,33.0,32.086979786490886,WHO
555,E02000001,1,33.0,32.77931290614924,WHO
556,E02000001,1,33.0,32.387809980162366,WHO
557,E02000001,1,33.0,32.56836738025822,WHO
558,E02000001,1,33.0,32.27777035333516,WHO
559,E02000001,1,33.0,32.451173543646775,WHO
560,E02000001,1,33.0,32.2232370640556,WHO
561,E02000001,1,33.0,32.22987104205603,WHO
562,E02000001,1,33.0,32.19584011132349,WHO
563,E02000001,1,33.0,32.3995716223257,WHO
564,E02000001,1,33.0,32.84666714839989,MIX
565,E02000001,1,33.0,32.31485943025592,MIX
566,E02000001,1,33.0,32.75485367153989,MIX
567,E02000001,1,33.0,32.93652577701063,IND
568,E02000001,1,33.0,32.48511128517873,BAN
569,E02000001,1,33.0,32.690879026882335,BAN
570,E02000001,1,33.0,32.766950461345715,BAN
571,E02000001,1,33.0,32.15904302138332,BAN
572,E02000001,1,33.0,32.0031790234084,CHI
573,E02000001,1,33.0,32.88711784085367,OAS
574,E02000001,1,33.0,32.88018982430919,BLA
575,E02000001,1,33.0,32.53183775283972,BLA
576,E02000001,1,33.0,32.61552303800726,BLA
577,E02000001,1,33.0,32.31397243024211,OBL
578,E02000001,1,33.0,32.36486330374122,OTH
579,E02000001,1,34.0,33.14047037113151,WBI
580,E02000001,1,34.0,33.57172943235601,WBI
581,E02000001,1,34.0,33.21392059759577,WBI
582,E02000001,1,34.0,33.55893397346009,WBI
583,E02000001,1,34.0,33.55287968900156,WBI
584,E02000001,1,34.0,33.835107467896336,WBI
585,E02000001,1,34.0,33.02156765758619,WBI
586,E02000001,1,34.0,33.56266763579838,WBI
587,E02000001,1,34.0,33.15160397960351,WBI
588,E02000001,1,34.0,33.76118708839805,WBI
589,E02000001,1,34.0,33.859981408606146,WBI
590,E02000001,1,34.0,33.956511983823006,WBI
591,E02000001,1,34.0,33.55560142610392,WBI
592,E02000001,1,34.0,33.96270767685159,WBI
593,E02000001,1,34.0,33.80082399836589,WBI
594,E02000001,1,34.0,33.545732745660274,WBI
595,E02000001,1,34.0,33.423048954366834,WBI
596,E02000001,1,34.0,33.99062014754189,WBI
597,E02000001,1,34.0,33.87327347733674,WBI
598,E02000001,1,34.0,33.90077032760685,WBI
599,E02000001,1,34.0,33.82692281827745,WBI
600,E02000001,1,34.0,33.55650765718464,WBI
601,E02000001,1,34.0,33.072472368839726,WBI
602,E02000001,1,34.0,33.825978348990034,WBI
603,E02000001,1,34.0,33.64751527081154,WBI
604,E02000001,1,34.0,33.93218819189169,WBI
605,E02000001,1,34.0,33.423194769650735,WBI
606,E02000001,1,34.0,33.33166741772537,WBI
607,E02000001,1,34.0,33.63373087417536,WBI
608,E02000001,1,34.0,33.28608693819785,WBI
609,E02000001,1,34.0,33.19792352545873,WBI
610,E02000001,1,34.0,33.98978689496428,WBI
611,E02000001,1,34.0,33.81396043381439,WBI
612,E02000001,1,34.0,33.415828293640544,WBI
613,E02000001,1,34.0,33.153132275415594,WBI
614,E02000001,1,34.0,33.168732687947546,WBI
615,E02000001,1,34.0,33.33812384250894,WBI
616,E02000001,1,34.0,33.6905443705557,WBI
617,E02000001,1,34.0,33.65194275352118,WBI
618,E02000001,1,34.0,33.94791911747138,WBI
619,E02000001,1,34.0,33.67282135609068,WBI
620,E02000001,1,34.0,33.39750510865538,WBI
621,E02000001,1,34.0,33.14934155320647,WBI
622,E02000001,1,34.0,33.63931581631785,WBI
623,E02000001,1,34.0,33.36835887505492,WBI
624,E02000001,1,34.0,33.144860664171716,WBI
625,E02000001,1,34.0,33.93190643799552,WBI
626,E02000001,1,34.0,33.58660815488579,WBI
627,E02000001,1,34.0,33.6569161611059,WBI
628,E02000001,1,34.0,33.14397320054074,WHO
629,E02000001,1,34.0,33.9028603811839,WHO
630,E02000001,1,34.0,33.46350681488207,WHO
631,E02000001,1,34.0,33.15929513343903,WHO
632,E02000001,1,34.0,33.75600683257365,WHO
633,E02000001,1,34.0,33.794299943435114,WHO
634,E02000001,1,34.0,33.78935620315494,WHO
635,E02000001,1,34.0,33.82881246811279,WHO
636,E02000001,1,34.0,33.308422830573406,WHO
637,E02000001,1,34.0,33.593414194223826,WHO
638,E02000001,1,34.0,33.74707959479188,WHO
639,E02000001,1,34.0,33.30972928051999,WHO
640,E02000001,1,34.0,33.34775526648131,WHO
641,E02000001,1,34.0,33.160319205946024,WHO
642,E02000001,1,34.0,33.041941948867866,WHO
643,E02000001,1,34.0,33.50343612221932,WHO
644,E02000001,1,34.0,33.0479083679455,WHO
645,E02000001,1,34.0,33.867043431682674,WHO
646,E02000001,1,34.0,33.51657976833735,WHO
647,E02000001,1,34.0,33.124343457762706,MIX
648,E02000001,1,34.0,33.23050764427887,MIX
649,E02000001,1,34.0,33.65605043864868,MIX
650,E02000001,1,34.0,33.72358977450384,IND
651,E02000001,1,34.0,33.884630341980305,IND
652,E02000001,1,34.0,33.709143276041985,BAN
653,E02000001,1,34.0,33.632436666175266,CHI
654,E02000001,1,34.0,33.143246816148576,OAS
655,E02000001,1,34.0,33.75302298922566,OAS
656,E02000001,1,34.0,33.593524326039024,OAS
657,E02000001,1,34.0,33.006959731804386,OAS
658,E02000001,1,34.0,33.131801161060736,OBL
659,E02000001,1,34.0,33.74485306758049,OTH
660,E02000001,1,35.0,34.71839421732776,WBI
661,E02000001,1,35.0,34.17589139789074,WBI
662,E02000001,1,35.0,34.875895149256166,WBI
663,E02000001,1,35.0,34.86456827349096,WBI
664,E02000001,1,35.0,34.43422849982903,WBI
665,E02000001,1,35.0,34.024655235550426,WBI
666,E02000001,1,35.0,34.93756553933877,WBI
667,E02000001,1,35.0,34.57333559717574,WBI
668,E02000001,1,35.0,34.87175429357491,WBI
669,E02000001,1,35.0,34.002165574296185,WBI
670,E02000001,1,35.0,34.580898952612735,WBI
671,E02000001,1,35.0,34.4459088719247,WBI
672,E02000001,1,35.0,34.594049978985936,WBI
673,E02000001,1,35.0,34.51779394175966,WBI
674,E02000001,1,35.0,34.860461765791435,WBI
675,E02000001,1,35.0,34.24462212304516,WBI
676,E02000001,1,35.0,34.76852395282107,WBI
677,E02000001,1,35.0,34.72069853693457,WBI
678,E02000001,1,35.0,34.26394791984127,WBI
679,E02000001,1,35.0,34.32873824645372,WBI
680,E02000001,1,35.0,34.94078721381926,WBI
681,E02000001,1,35.0,34.685384337201846,WBI
682,E02000001,1,35.0,34.59400092537028,WBI
683,E02000001,1,35.0,34.145915564279505,WBI
684,E02000001,1,35.0,34.700626028052326,WBI
685,E02000001,1,35.0,34.23838133137764,WBI
686,E02000001,1,35.0,34.37551880814148,WBI
687,E02000001,1,35.0,34.19642929906992,WBI
688,E02000001,1,35.0,34.339614297649256,WBI
689,E02000001,1,35.0,34.57126388821136,WBI
690,E02000001,1,35.0,34.61010073503446,WBI
691,E02000001,1,35.0,34.55949380212948,WBI
692,E02000001,1,35.0,34.1427285300275,WBI
693,E02000001,1,35.0,34.01055951004669,WBI
694,E02000001,1,35.0,34.714198003030546,WBI
695,E02000001,1,35.0,34.74291785987305,WBI
696,E02000001,1,35.0,34.80061126512063,WBI
697,E02000001,1,35.0,34.96835530881873,WBI
698,E02000001,1,35.0,34.49689943170778,WBI
699,E02000001,1,35.0,34.052107158754396,WBI
700,E02000001,1,35.0,34.86922801206231,WBI
701,E02000001,1,35.0,34.83343829508102,WBI
702,E02000001,1,35.0,34.62506038170325,WBI
703,E02000001,1,35.0,34.700842063286466,WBI
704,E02000001,1,35.0,34.93048156209187,WBI
705,E02000001,1,35.0,34.55621918171178,WBI
706,E02000001,1,35.0,34.21961106636524,WBI
707,E02000001,1,35.0,34.312414650037695,WBI
708,E02000001,1,35.0,34.2197668639,WBI
709,E02000001,1,35.0,34.96924045439248,WBI
710,E02000001,1,35.0,34.49285911555303,WBI
711,E02000001,1,35.0,34.51244539297255,WBI
712,E02000001,1,35.0,34.673744239935395,WBI
713,E02000001,1,35.0,34.98583946242796,WBI
714,E02000001,1,35.0,34.46170306560131,WBI
715,E02000001,1,35.0,34.095633489970865,WBI
716,E02000001,1,35.0,34.46463954613671,WBI
717,E02000001,1,35.0,34.99571574171898,WBI
718,E02000001,1,35.0,34.23419655576012,WBI
719,E02000001,1,35.0,34.21657650903765,WHO
720,E02000001,1,35.0,34.35731862655929,WHO
721,E02000001,1,35.0,34.57385885759622,WHO
722,E02000001,1,35.0,34.149872903306104,WHO
723,E02000001,1,35.0,34.15293091186986,WHO
724,E02000001,1,35.0,34.260628359340636,WHO
725,E02000001,1,35.0,34.48407322134193,WHO
726,E02000001,1,35.0,34.053425438337655,WHO
727,E02000001,1,35.0,34.55796095195472,WHO
728,E02000001,1,35.0,34.69483174954736,WHO
729,E02000001,1,35.0,34.08838091092667,WHO
730,E02000001,1,35.0,34.20104870575375,WHO
731,E02000001,1,35.0,34.24422786964475,WHO
732,E02000001,1,35.0,34.99743517535994,WHO
733,E02000001,1,35.0,34.69733212215717,WHO
734,E02000001,1,35.0,34.90019140774865,WHO
735,E02000001,1,35.0,34.50726510853816,WHO
736,E02000001,1,35.0,34.97938022703704,WHO
737,E02000001,1,35.0,34.3568590129809,WHO
738,E02000001,1,35.0,34.20029241314647,WHO
739,E02000001,1,35.0,34.69472809934537,WHO
740,E02000001,1,35.0,34.727603255067116,WHO
741,E02000001,1,35.0,34.61069440880625,WHO
742,E02000001,1,35.0,34.32785659275597,WHO
743,E02000001,1,35.0,34.52659410583156,WHO
744,E02000001,1,35.0,34.26592572775428,MIX
745,E02000001,1,35.0,34.03415334656083,MIX
746,E02000001,1,35.0,34.00705279418355,MIX
747,E02000001,1,35.0,34.336025774956184,MIX
748,E02000001,1,35.0,34.97574861827292,IND
749,E02000001,1,35.0,34.502405123438365,IND
750,E02000001,1,35.0,34.373114884331486,BAN
751,E02000001,1,35.0,34.585922328581056,BAN
752,E02000001,1,35.0,34.8136336832479,CHI
753,E02000001,1,35.0,34.60182831628073,CHI
754,E02000001,1,35.0,34.945961409940736,OAS
755,E02000001,1,35.0,34.55810886652564,BLA
756,E02000001,1,35.0,34.899434605713154,BLA
757,E02000001,1,35.0,34.08346508408436,BLC
758,E02000001,1,35.0,34.218260054601785,OTH
759,E02000001,1,35.0,34.14199502084642,OTH
760,E02000001,1,36.0,35.07529809805925,WBI
761,E02000001,1,36.0,35.854956670183924,WBI
762,E02000001,1,36.0,35.658732913858415,WBI
763,E02000001,1,36.0,35.34626222943007,WBI
764,E02000001,1,36.0,35.007013450211275,WBI
765,E02000001,1,36.0,35.7274489691293,WBI
766,E02000001,1,36.0,35.61723571898089,WBI
767,E02000001,1,36.0,35.06277480345796,WBI
768,E02000001,1,36.0,35.37932128169865,WBI
769,E02000001,1,36.0,35.069259542356626,WBI
770,E02000001,1,36.0,35.59671075401704,WBI
771,E02000001,1,36.0,35.86845486440581,WBI
772,E02000001,1,36.0,35.50218526261561,WBI
773,E02000001,1,36.0,35.63263992259215,WBI
774,E02000001,1,36.0,35.769825910340444,WBI
775,E02000001,1,36.0,35.98382881472864,WBI
776,E02000001,1,36.0,35.469482770184676,WBI
777,E02000001,1,36.0,35.99321228693037,WBI
778,E02000001,1,36.0,35.040352077524176,WBI
779,E02000001,1,36.0,35.47759679883315,WBI
780,E02000001,1,36.0,35.02229000583268,WBI
781,E02000001,1,36.0,35.78751886662931,WBI
782,E02000001,1,36.0,35.66835814857603,WBI
783,E02000001,1,36.0,35.16077402404078,WBI
784,E02000001,1,36.0,35.13657190140316,WBI
785,E02000001,1,36.0,35.87080817471944,WBI
786,E02000001,1,36.0,35.83764602260327,WBI
787,E02000001,1,36.0,35.30071566415198,WBI
788,E02000001,1,36.0,35.33255133430751,WBI
789,E02000001,1,36.0,35.89680730709004,WBI
790,E02000001,1,36.0,35.13092616818632,WBI
791,E02000001,1,36.0,35.5744566793626,WBI
792,E02000001,1,36.0,35.51449958636011,WBI
793,E02000001,1,36.0,35.57833091221878,WBI
794,E02000001,1,36.0,35.752933021587424,WBI
795,E02000001,1,36.0,35.9429315745965,WBI
796,E02000001,1,36.0,35.56206462115986,WBI
797,E02000001,1,36.0,35.53742879410082,WBI
798,E02000001,1,36.0,35.08732995369655,WBI
799,E02000001,1,36.0,35.6048801890703,WBI
800,E02000001,1,36.0,35.20239358489391,WBI
801,E02000001,1,36.0,35.20456775640072,WBI
802,E02000001,1,36.0,35.13231258398663,WBI
803,E02000001,1,36.0,35.3633862686327,WBI
804,E02000001,1,36.0,35.50928247564197,WBI
805,E02000001,1,36.0,35.18253691557528,WBI
806,E02000001,1,36.0,35.482936999872976,WBI
807,E02000001,1,36.0,35.45121041187083,WBI
808,E02000001,1,36.0,35.88738678633595,WBI
809,E02000001,1,36.0,35.13667315661233,WBI
810,E02000001,1,36.0,35.50900575417705,WBI
811,E02000001,1,36.0,35.90721975816838,WBI
812,E02000001,1,36.0,35.52936753593015,WBI
813,E02000001,1,36.0,35.70815419508337,WBI
814,E02000001,1,36.0,35.45184221447591,WBI
815,E02000001,1,36.0,35.565342124167856,WBI
816,E02000001,1,36.0,35.99063475392275,WHO
817,E02000001,1,36.0,35.534809985558354,WHO
818,E02000001,1,36.0,35.94185708030163,WHO
819,E02000001,1,36.0,35.39901989206051,WHO
820,E02000001,1,36.0,35.481243839866465,WHO
821,E02000001,1,36.0,35.076307411350065,WHO
822,E02000001,1,36.0,35.6274242526643,WHO
823,E02000001,1,36.0,35.363451551816844,WHO
824,E02000001,1,36.0,35.1483538462409,WHO
825,E02000001,1,36.0,35.25579087458745,WHO
826,E02000001,1,36.0,35.68608492912969,WHO
827,E02000001,1,36.0,35.05199491781554,WHO
828,E02000001,1,36.0,35.357064042372556,WHO
829,E02000001,1,36.0,35.848108987336715,WHO
830,E02000001,1,36.0,35.78098493698418,WHO
831,E02000001,1,36.0,35.89885115935481,WHO
832,E02000001,1,36.0,35.24923827966897,WHO
833,E02000001,1,36.0,35.70931303766294,WHO
834,E02000001,1,36.0,35.694146747427624,WHO
835,E02000001,1,36.0,35.03385549442865,MIX
836,E02000001,1,36.0,35.7658300486994,MIX
837,E02000001,1,36.0,35.03395031914168,MIX
838,E02000001,1,36.0,35.690332921428265,IND
839,E02000001,1,36.0,35.283969746873765,IND
840,E02000001,1,36.0,35.84126918086597,IND
841,E02000001,1,36.0,35.074825803999076,BAN
842,E02000001,1,36.0,35.23218569716113,BAN
843,E02000001,1,36.0,35.436618784805944,CHI
844,E02000001,1,36.0,35.01837765483341,CHI
845,E02000001,1,36.0,35.525395216677296,CHI
846,E02000001,1,36.0,35.25776950996436,OAS
847,E02000001,1,36.0,35.55650509917851,OAS
848,E02000001,1,36.0,35.24340422835164,BLA
849,E02000001,1,36.0,35.941567145209106,OTH
850,E02000001,1,36.0,35.929223995604254,OTH
851,E02000001,1,37.0,36.944555968957545,WBI
852,E02000001,1,37.0,36.34250385782002,WBI
853,E02000001,1,37.0,36.657490210100676,WBI
854,E02000001,1,37.0,36.69507261897313,WBI
855,E02000001,1,37.0,36.53669944591808,WBI
856,E02000001,1,37.0,36.92186803751641,WBI
857,E02000001,1,37.0,36.867002109975225,WBI
858,E02000001,1,37.0,36.692252269168605,WBI
859,E02000001,1,37.0,36.869412328485296,WBI
860,E02000001,1,37.0,36.05731489490729,WBI
861,E02000001,1,37.0,36.212677410778895,WBI
862,E02000001,1,37.0,36.234347077338015,WBI
863,E02000001,1,37.0,36.969665885388956,WBI
864,E02000001,1,37.0,36.85774579083697,WBI
865,E02000001,1,37.0,36.19242509670681,WBI
866,E02000001,1,37.0,36.41766005900207,WBI
867,E02000001,1,37.0,36.097238632754056,WBI
868,E02000001,1,37.0,36.73187737235363,WBI
869,E02000001,1,37.0,36.36643678567958,WBI
870,E02000001,1,37.0,36.80382921535556,WBI
871,E02000001,1,37.0,36.891453835717584,WBI
872,E02000001,1,37.0,36.69564488467999,WBI
873,E02000001,1,37.0,36.70089206336158,WBI
874,E02000001,1,37.0,36.30833876840661,WBI
875,E02000001,1,37.0,36.027652200034126,WBI
876,E02000001,1,37.0,36.16835135071356,WBI
877,E02000001,1,37.0,36.958233691151435,WBI
878,E02000001,1,37.0,36.987640664906216,WBI
879,E02000001,1,37.0,36.5450069333189,WBI
880,E02000001,1,37.0,36.877580134673636,WBI
881,E02000001,1,37.0,36.22477160467618,WBI
882,E02000001,1,37.0,36.12358351270175,WBI
883,E02000001,1,37.0,36.328447611161195,WBI
884,E02000001,1,37.0,36.77506490033872,WBI
885,E02000001,1,37.0,36.62870903958547,WBI
886,E02000001,1,37.0,36.878931198440824,WBI
887,E02000001,1,37.0,36.2080812152803,WBI
888,E02000001,1,37.0,36.108844955086894,WBI
889,E02000001,1,37.0,36.39641366579771,WBI
890,E02000001,1,37.0,36.33681830389648,WBI
891,E02000001,1,37.0,36.54899935419509,WBI
892,E02000001,1,37.0,36.197568490719945,WBI
893,E02000001,1,37.0,36.56422433349758,WBI
894,E02000001,1,37.0,36.68627126261599,WBI
895,E02000001,1,37.0,36.14189374096078,WBI
896,E02000001,1,37.0,36.222774175349976,WBI
897,E02000001,1,37.0,36.945988343964416,WBI
898,E02000001,1,37.0,36.04154192407351,WBI
899,E02000001,1,37.0,36.54077089270094,WBI
900,E02000001,1,37.0,36.482914272508374,WBI
901,E02000001,1,37.0,36.09316378604367,WBI
902,E02000001,1,37.0,36.972116170576534,WBI
903,E02000001,1,37.0,36.87861740277301,WBI
904,E02000001,1,37.0,36.68429589204891,WBI
905,E02000001,1,37.0,36.40296378582772,WBI
906,E02000001,1,37.0,36.803189386170615,WBI
907,E02000001,1,37.0,36.80512538563652,WBI
908,E02000001,1,37.0,36.68098730012799,WBI
909,E02000001,1,37.0,36.02357608085555,WBI
910,E02000001,1,37.0,36.3280530853867,WBI
911,E02000001,1,37.0,36.31147764318354,WBI
912,E02000001,1,37.0,36.04896461467959,WBI
913,E02000001,1,37.0,36.819102399829205,WBI
914,E02000001,1,37.0,36.85188100234526,WBI
915,E02000001,1,37.0,36.24378628187261,WBI
916,E02000001,1,37.0,36.04793617557785,WBI
917,E02000001,1,37.0,36.91476020338606,WBI
918,E02000001,1,37.0,36.54969041152134,WBI
919,E02000001,1,37.0,36.234765668246375,WHO
920,E02000001,1,37.0,36.30549529409774,WHO
921,E02000001,1,37.0,36.48472172494329,WHO
922,E02000001,1,37.0,36.29308980879077,WHO
923,E02000001,1,37.0,36.93952592651766,WHO
924,E02000001,1,37.0,36.61247045812317,WHO
925,E02000001,1,37.0,36.05668797597008,WHO
926,E02000001,1,37.0,36.90977305410419,WHO
927,E02000001,1,37.0,36.98963206769403,WHO
928,E02000001,1,37.0,36.11725762834337,WHO
929,E02000001,1,37.0,36.668468633936776,WHO
930,E02000001,1,37.0,36.72781517340398,WHO
931,E02000001,1,37.0,36.29888819520687,WHO
932,E02000001,1,37.0,36.15759876340789,WHO
933,E02000001,1,37.0,36.799717427429414,WHO
934,E02000001,1,37.0,36.71084536786396,WHO
935,E02000001,1,37.0,36.0159564705702,WHO
936,E02000001,1,37.0,36.77961073642347,WHO
937,E02000001,1,37.0,36.30595887259894,WHO
938,E02000001,1,37.0,36.840428128948375,WHO
939,E02000001,1,37.0,36.25282928245211,WHO
940,E02000001,1,37.0,36.77346967811954,WHO
941,E02000001,1,37.0,36.43901247540953,WHO
942,E02000001,1,37.0,36.2586799498976,WHO
943,E02000001,1,37.0,36.3521192065147,WHO
944,E02000001,1,37.0,36.02880958593883,WHO
945,E02000001,1,37.0,36.81709884939521,MIX
946,E02000001,1,37.0,36.02592610765489,MIX
947,E02000001,1,37.0,36.73179952999374,MIX
948,E02000001,1,37.0,36.72802840165902,IND
949,E02000001,1,37.0,36.05849081207531,IND
950,E02000001,1,37.0,36.7593969123664,IND
956,E02000001,1,37.0,36.425932327949,CHI
957,E02000001,1,37.0,36.36588280940636,CHI
958,E02000001,1,37.0,36.76562851023605,OAS
959,E02000001,1,37.0,36.16246156303957,OAS
960,E02000001,1,37.0,36.17753483015396,OAS
961,E02000001,1,37.0,36.61820725011715,BLA
962,E02000001,1,37.0,36.1780797915243,BLA
963,E02000001,1,37.0,36.89807990803779,BLC
964,E02000001,1,37.0,36.41734000686192,OBL
965,E02000001,1,37.0,36.15762885969394,OTH
966,E02000001,1,37.0,36.039062510460695,OTH
967,E02000001,1,37.0,36.41621564235186,OTH
968,E02000001,1,38.0,37.715640118911104,WBI
969,E02000001,1,38.0,37.80600853676487,WBI
970,E02000001,1,38.0,37.02214867212271,WBI
971,E02000001,1,38.0,37.02839636682256,WBI
972,E02000001,1,38.0,37.427978195802446,WBI
973,E02000001,1,38.0,37.05307319040138,WBI
979,E02000001,1,38.0,37.99775129525423,WBI
981,E02000001,1,38.0,37.06722602656678,WBI
983,E02000001,1,38.0,37.01420629545073,WBI
985,E02000001,1,38.0,37.872588230794264,WBI
987,E02000001,1,38.0,37.28808611930751,WBI
988,E02000001,1,38.0,37.42506907791429,WBI
989,E02000001,1,38.0,37.761315414526344,WBI
990,E02000001,1,38.0,37.351143804319605,WBI
991,E02000001,1,38.0,37.82997158120719,WBI
992,E02000001,1,38.0,37.644854718108206,WBI
993,E02000001,1,38.0,37.57708555233764,WBI
994,E02000001,1,38.0,37.48142375901513,WBI
995,E02000001,1,38.0,37.795661163697474,WBI
996,E02000001,1,38.0,37.48345566862157,WBI
997,E02000001,1,38.0,37.67257211036589,WBI
998,E02000001,1,38.0,37.63248035551779,WBI
999,E02000001,1,38.0,37.52150122898689,WBI
1000,E02000001,1,38.0,37.54482894094341,WBI
1001,E02000001,1,38.0,37.0182453190753,WBI
1002,E02000001,1,38.0,37.44270552624248,WBI
1003,E02000001,1,38.0,37.2451635909417,WBI
1004,E02000001,1,38.0,37.61163509139335,WBI
1005,E02000001,1,38.0,37.147928317425254,WBI
1006,E02000001,1,38.0,37.37024784846038,WBI
1007,E02000001,1,38.0,37.90171949732908,WBI
1008,E02000001,1,38.0,37.970538691761895,WBI
1009,E02000001,1,38.0,37.94546173296257,WBI
1010,E02000001,1,38.0,37.300105299754534,WBI
1011,E02000001,1,38.0,37.62116993293303,WBI
1012,E02000001,1,38.0,37.60887558401066,WBI
1013,E02000001,1,38.0,37.063520129091806,WBI
1014,E02000001,1,38.0,37.009780403659406,WBI
1015,E02000001,1,38.0,37.65373271103989,WBI
1016,E02000001,1,38.0,37.458989536551115,WBI
1017,E02000001,1,38.0,37.535662276269164,WBI
1018,E02000001,1,38.0,37.909912734086404,WBI
1019,E02000001,1,38.0,37.26556769747771,WBI
1020,E02000001,1,38.0,37.31682943103466,WBI
1021,E02000001,1,38.0,37.14622701075386,WBI
1022,E02000001,1,38.0,37.87130907424991,WBI
1023,E02000001,1,38.0,37.77751462026741,WBI
1024,E02000001,1,38.0,37.79787756585881,WBI
1025,E02000001,1,38.0,37.923102922704196,WBI
1026,E02000001,1,38.0,37.85843625980093,WBI
1027,E02000001,1,38.0,37.69532189888551,WBI
1028,E02000001,1,38.0,37.73821029322874,WBI
1029,E02000001,1,38.0,37.668701040703795,WBI
1030,E02000001,1,38.0,37.6108913108574,WBI
1031,E02000001,1,38.0,37.08453722566556,WBI
1032,E02000001,1,38.0,37.01280420800807,WBI
1033,E02000001,1,38.0,37.17566088887342,WBI
1034,E02000001,1,38.0,37.4775200505932,WBI
1035,E02000001,1,38.0,37.71565142822852,WBI
1036,E02000001,1,38.0,37.2486979073802,WBI
1037,E02000001,1,38.0,37.46610341467449,WBI
1038,E02000001,1,38.0,37.66218271220241,WBI
1039,E02000001,1,38.0,37.322257784378664,WBI
1040,E02000001,1,38.0,37.31562941184916,WBI
1041,E02000001,1,38.0,37.01157692295746,WBI
1042,E02000001,1,38.0,37.0106475370465,WBI
1043,E02000001,1,38.0,37.381808964764375,WBI
1044,E02000001,1,38.0,37.4902764688981,WBI
1045,E02000001,1,38.0,37.64934262951309,WBI
1046,E02000001,1,38.0,37.59213906814606,WBI
1047,E02000001,1,38.0,37.73216819772472,WBI
1048,E02000001,1,38.0,37.46785792023419,WBI
1049,E02000001,1,38.0,37.206380611743846,WBI
1050,E02000001,1,38.0,37.01001372732006,WBI
